subgroup,year,percentile,Annuitized Financial Income,DB Pension Income,Earned Income,Federal Income Tax,HI tax,Imputed Rental Income,Means+Nonmeans Benefits,Medicare Part B Premium,Medicare Part D Premium,Medicare Surtax,Net Annuity Income,Net Cash Income,OASDI tax,Other Family Member Income,Own Benefit,Own Earnings,Per Capita Annuity Income,Per Capita Cash Income,Per Capita Dividend Income,Per Capita Interest Income,Per Capita IRA Withdrawal,Per Capita Rental Income,Social Security Benefits,Spouse Benefit,Spouse Earnings,SSI,State Income Tax,group
Married Individuals,2045,P75,856.0,-36.0,-121.0,-457.0,-1.0,2.0,0.0,0.0,0.0,0.0,-2106.0,-2683.0,114.0,0.0,-4303.0,-67.0,-2843.0,-3005.0,0.0,-12.0,773.0,0.0,-4212.0,-3599.0,-102.0,0.0,-24.0,Marital Status
Married Individuals,2045,P90,771.0,-54.0,-270.0,-823.0,-3.0,82.0,0.0,0.0,0.0,-27.0,-3299.0,-2975.0,264.0,0.0,-6141.0,-262.0,-4487.0,-3743.0,0.0,-3.0,748.0,0.0,-5005.0,-5723.0,-318.0,0.0,-74.0,Marital Status
Married Individuals,2045,P95,1195.0,0.0,-351.0,-1700.0,-5.0,25.0,-44.0,0.0,0.0,-31.0,-4399.0,-4365.0,385.0,0.0,-6959.0,-418.0,-4294.0,-4382.0,0.0,-26.0,399.0,0.0,-5298.0,-6536.0,-493.0,0.0,-147.0,Marital Status
Married Individuals,2055,Mean,1514.0,-4.0,-153.0,-428.0,-3.0,6.0,-1.0,-28.0,-8.0,-8.0,-1847.0,-2447.0,153.0,17.0,-3850.0,-140.0,-2185.0,-2786.0,-1.0,-8.0,929.0,0.0,-3539.0,-3229.0,-165.0,-9.0,-18.0,Marital Status
Married Individuals,2055,P10,360.21,0.0,0.0,0.0,0.0,0.0,0.0,3717.23,0.0,0.0,-578.8299999999999,-511.9899999999998,0.0,0.0,0.0,0.0,-618.1100000000006,-501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marital Status
Married Individuals,2055,P25,1088.7,0.0,0.0,0.0,0.0,3.6000000000001364,0.0,0.0,0.0,0.0,-1724.4000000000015,-2068.7999999999993,0.0,0.0,-3225.9000000000005,0.0,-1694.7999999999993,-2139.600000000002,0.0,0.0,0.0,0.0,-1758.699999999999,0.0,0.0,0.0,0.0,Marital Status
Married Individuals,2055,P5,151.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.6300000000001,175.34000000000015,0.0,0.0,0.0,0.0,547.3799999999992,277.2600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marital Status
Married Individuals,2055,P50,1975.5,0.0,-10.800000000000182,-192.79999999999995,0.0,4.0,0.0,0.0,0.0,0.0,-1793.0,-2565.7000000000007,0.6999999999999993,0.0,-3224.6000000000004,0.0,-1894.0999999999985,-2545.300000000003,0.0,0.0,1007.9,0.0,-3669.2000000000007,-3027.2000000000007,0.0,0.0,0.0,Marital Status
Married Individuals,2055,P75,2148.0,-8.0,-118.0,-842.0,-2.0,4.0,0.0,0.0,0.0,-18.0,-2154.0,-3026.0,137.0,0.0,-5481.0,-93.0,-2631.0,-3676.0,0.0,-6.0,1897.0,0.0,-5341.0,-4599.0,-132.0,0.0,-13.0,Marital Status
Married Individuals,2055,P90,2197.0,-127.0,-309.0,-1312.0,-4.0,27.0,138.0,0.0,0.0,-30.0,-2710.0,-3533.0,305.0,0.0,-7761.0,-309.0,-4830.0,-4862.0,-31.0,-14.0,1774.0,0.0,-6538.0,-7374.0,-364.0,0.0,-56.0,Marital Status
Married Individuals,2055,P95,1764.0,0.0,-428.0,-1931.0,-6.0,0.0,-65.0,0.0,0.0,-37.0,-2398.0,-4598.0,438.0,0.0,-8614.0,-489.0,-4622.0,-4988.0,0.0,-73.0,1719.0,0.0,-6906.0,-8337.0,-558.0,0.0,-111.0,Marital Status
Married Individuals,2065,Mean,2187.0,-3.0,-182.0,-421.0,-3.0,7.0,-1.0,-39.0,-10.0,-8.0,-2101.0,-2560.0,182.0,19.0,-4745.0,-171.0,-2407.0,-2865.0,-14.0,-6.0,1756.0,0.0,-4409.0,-4073.0,-193.0,-6.0,-9.0,Marital Status
Married Individuals,2065,P10,424.51000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-621.289999999999,-873.8500000000004,0.0,0.0,0.0,0.0,-799.5099999999984,-964.5599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marital Status
Married Individuals,2065,P25,1337.5,0.0,0.0,0.0,0.0,4.900000000000091,0.0,0.0,0.0,0.0,-1857.1000000000022,-2280.199999999999,0.0,0.0,-4259.9,0.0,-1944.7000000000007,-2439.600000000002,0.0,0.0,0.0,0.0,-2141.5,0.0,0.0,0.0,0.0,Marital Status
Married Individuals,2065,P5,203.07999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.60000000000036,13.239999999999782,0.0,0.0,0.0,0.0,691.7800000000007,346.0600000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marital Status
Married Individuals,2065,P50,2800.0999999999985,0.0,-8.5,-113.20000000000005,0.0,11.100000000000364,0.0,0.0,0.0,0.0,-1898.7999999999956,-2637.0,0.40000000000000036,0.0,-4009.7000000000007,0.0,-2146.5999999999985,-2690.7000000000044,0.0,0.0,1654.0,0.0,-4675.9,-3869.699999999999,0.0,0.0,0.0,Marital Status
Married Individuals,2065,P75,3307.0,0.0,-159.0,-809.0,-2.0,23.0,0.0,0.0,0.0,-13.0,-2060.0,-2947.0,151.0,0.0,-6794.0,-91.0,-3164.0,-3557.0,-6.0,-3.0,3353.0,0.0,-6675.0,-5851.0,-134.0,0.0,-1.0,Marital Status
Married Individuals,2065,P90,3059.0,-11.0,-345.0,-1300.0,-5.0,28.0,60.0,0.0,0.0,-24.0,-3077.0,-3314.0,337.0,0.0,-9484.0,-273.0,-3807.0,-4312.0,-56.0,-22.0,3474.0,0.0,-7622.0,-9052.0,-402.0,0.0,-33.0,Marital Status
Married Individuals,2065,P95,3678.0,0.0,-498.0,-2211.0,-7.0,0.0,15.0,0.0,0.0,-35.0,-4677.0,-4179.0,490.0,0.0,-9985.0,-559.0,-5015.0,-4624.0,-106.0,0.0,3794.0,0.0,-7854.0,-9722.0,-604.0,0.0,-42.0,Marital Status
Never Married Individuals,2015,Mean,0.0,-69.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.0,-58.0,0.0,0.0,0.0,0.0,-69.0,-74.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,Marital Status
Never Married Individuals,2015,P10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2015,P25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.599999999998545,0.0,0.0,0.0,0.0,0.0,-12.600000000000364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2015,P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.80000000000007,0.0,0.0,0.0,0.0,0.0,-104.79999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2015,P50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2000000000007276,-124.20000000000073,0.0,0.0,0.0,0.0,-20.700000000000728,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2015,P75,0.0,-72.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-327.0,0.0,0.0,0.0,0.0,0.0,-438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,Marital Status
Never Married Individuals,2015,P90,0.0,-453.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.0,0.0,0.0,0.0,0.0,-47.0,-320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.0,Marital Status
Never Married Individuals,2015,P95,0.0,0.0,0.0,-263.0,0.0,0.0,0.0,0.0,0.0,0.0,-182.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,-241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2025,Mean,50.0,-35.0,-92.0,-71.0,-1.0,0.0,8.0,-4.0,-1.0,-1.0,25.0,-16.0,91.0,-41.0,214.0,-92.0,26.0,-15.0,1.0,1.0,7.0,0.0,214.0,0.0,0.0,-119.0,-14.0,Marital Status
Never Married Individuals,2025,P10,10.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.8299999999999,1338.6100000000006,0.0,0.0,0.0,0.0,458.1100000000006,1546.079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2025,P25,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0999999999985,630.4000000000015,0.0,0.0,-143.4000000000001,0.0,570.6000000000004,632.7000000000007,0.0,0.0,0.0,0.0,-143.4000000000001,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2025,P5,0.3399999999999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.73,117.86000000000001,0.0,0.0,0.0,0.0,828.6799999999994,117.86999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2025,P50,70.90000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.29999999999927,-148.20000000000073,0.0,0.0,-26.69999999999891,0.0,-10.5,-257.7999999999993,0.0,0.0,0.0,0.0,-26.69999999999891,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2025,P75,0.0,-132.0,-63.0,-73.0,-1.0,0.0,0.0,0.0,0.0,0.0,117.0,-479.0,49.0,0.0,-387.0,-63.0,-394.0,-359.0,0.0,-1.0,0.0,0.0,-387.0,0.0,0.0,0.0,-5.0,Marital Status
Never Married Individuals,2025,P90,366.0,-356.0,-93.0,-349.0,-3.0,15.0,0.0,0.0,0.0,0.0,25.0,-270.0,210.0,0.0,-488.0,-93.0,-233.0,-620.0,0.0,0.0,86.0,0.0,-488.0,0.0,0.0,0.0,-36.0,Marital Status
Never Married Individuals,2025,P95,0.0,0.0,-363.0,-319.0,-5.0,0.0,219.0,0.0,-260.0,0.0,-301.0,-727.0,350.0,0.0,-604.0,-363.0,-1702.0,-462.0,0.0,11.0,0.0,0.0,-604.0,0.0,0.0,-4538.0,-86.0,Marital Status
Never Married Individuals,2035,Mean,277.0,-18.0,-89.0,-98.0,-1.0,2.0,11.0,-4.0,-1.0,-2.0,142.0,-64.0,88.0,29.0,23.0,-89.0,111.0,-95.0,3.0,-11.0,82.0,0.0,23.0,0.0,0.0,-97.0,-12.0,Marital Status
Never Married Individuals,2035,P10,34.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.42,1192.6500000000005,0.0,0.0,0.0,0.0,1438.25,1087.2099999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2035,P25,141.19999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.2999999999993,1104.699999999999,0.0,0.0,2498.2,0.0,876.2000000000007,1049.1000000000004,0.0,0.0,0.0,0.0,2498.2,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2035,P5,3.1099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.1300000000001,388.27,0.0,0.0,0.0,0.0,240.3699999999999,481.0400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2035,P50,375.6999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.60000000000218,-368.0,0.0,0.0,-281.2999999999993,0.0,-223.39999999999782,-203.5,0.0,0.0,0.0,0.0,-281.2999999999993,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2035,P75,396.0,-12.0,-54.0,-85.0,-1.0,-7.0,0.0,0.0,0.0,0.0,-493.0,-696.0,36.0,0.0,-931.0,-54.0,-905.0,-964.0,0.0,-1.0,367.0,0.0,-931.0,0.0,0.0,0.0,-8.0,Marital Status
Never Married Individuals,2035,P90,821.0,-126.0,-230.0,-431.0,-3.0,81.0,0.0,0.0,0.0,0.0,-287.0,-1116.0,219.0,0.0,-1455.0,-230.0,-1001.0,-965.0,0.0,0.0,139.0,0.0,-1455.0,0.0,0.0,0.0,-52.0,Marital Status
Never Married Individuals,2035,P95,657.0,0.0,-367.0,-668.0,-5.0,-148.0,197.0,0.0,0.0,-18.0,-1290.0,-1671.0,352.0,0.0,-1484.0,-367.0,281.0,-1420.0,0.0,0.0,-143.0,0.0,-1484.0,0.0,0.0,-1865.0,-168.0,Marital Status
Never Married Individuals,2045,Mean,795.0,-11.0,-78.0,-86.0,-1.0,3.0,33.0,-11.0,-3.0,-2.0,448.0,-65.0,78.0,-38.0,-242.0,-78.0,419.0,-95.0,0.0,-3.0,289.0,0.0,-242.0,0.0,0.0,-83.0,-4.0,Marital Status
Never Married Individuals,2045,P10,43.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2158.6800000000003,1163.5600000000004,0.0,0.0,0.0,0.0,2345.9900000000016,1024.3099999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2045,P25,342.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462.2999999999993,1348.8999999999996,0.0,0.0,2680.7,0.0,1458.2000000000007,1395.300000000001,0.0,0.0,0.0,0.0,2680.7,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2045,P5,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.09000000000015,186.5999999999999,0.0,0.0,0.0,0.0,364.21999999999935,566.4900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2045,P50,1044.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.7999999999993,145.79999999999927,0.0,0.0,51.5,0.0,445.0,125.60000000000218,0.0,0.0,0.0,0.0,51.5,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2045,P75,949.0,0.0,-28.0,-74.0,0.0,24.0,0.0,0.0,0.0,0.0,-162.0,-876.0,2.0,0.0,-1439.0,-28.0,-14.0,-828.0,0.0,-3.0,1173.0,0.0,-1439.0,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2045,P90,1257.0,-117.0,-209.0,-765.0,-3.0,41.0,0.0,0.0,0.0,0.0,-1044.0,-1394.0,196.0,0.0,-2449.0,-209.0,204.0,-1473.0,0.0,0.0,517.0,0.0,-2449.0,0.0,0.0,0.0,-25.0,Marital Status
Never Married Individuals,2045,P95,-319.0,0.0,-339.0,-595.0,-5.0,0.0,206.0,0.0,0.0,-22.0,-564.0,-3153.0,321.0,0.0,-2966.0,-339.0,-1361.0,-2835.0,0.0,-19.0,730.0,0.0,-2966.0,0.0,0.0,0.0,-42.0,Marital Status
Never Married Individuals,2055,Mean,1715.0,-4.0,-102.0,-137.0,-1.0,6.0,-8.0,-11.0,-4.0,-4.0,1159.0,227.0,102.0,-122.0,-431.0,-102.0,1100.0,168.0,0.0,-8.0,798.0,0.0,-431.0,0.0,0.0,-77.0,-5.0,Marital Status
Never Married Individuals,2055,P10,57.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3462.29,1665.6599999999999,0.0,0.0,0.0,0.0,3820.92,1776.4900000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2055,P25,575.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742.1000000000004,1869.6000000000004,0.0,0.0,2489.3,0.0,1683.2000000000007,1719.6000000000004,0.0,0.0,0.0,0.0,2489.3,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2055,P5,7.189999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.660000000000082,623.46,0.0,0.0,0.0,0.0,41.94999999999982,1419.0500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2055,P50,1926.6000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.4000000000015,56.10000000000218,0.0,0.0,208.5,0.0,1042.699999999997,264.7000000000007,0.0,0.0,0.0,0.0,208.5,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2055,P75,2406.0,0.0,-39.0,-62.0,0.0,-6.0,0.0,0.0,0.0,0.0,809.0,-360.0,8.0,0.0,-1756.0,-39.0,1392.0,-708.0,0.0,-5.0,2140.0,0.0,-1756.0,0.0,0.0,0.0,7.0,Marital Status
Never Married Individuals,2055,P90,3324.0,-12.0,-252.0,-663.0,-3.0,39.0,0.0,0.0,0.0,-13.0,421.0,-681.0,232.0,0.0,-3404.0,-252.0,-1645.0,-2002.0,0.0,-31.0,2406.0,0.0,-3404.0,0.0,0.0,0.0,-4.0,Marital Status
Never Married Individuals,2055,P95,2056.0,-42.0,-411.0,-433.0,-5.0,136.0,-38.0,0.0,0.0,-25.0,1793.0,-3346.0,394.0,0.0,-4004.0,-411.0,184.0,-2195.0,0.0,-14.0,2194.0,0.0,-4004.0,0.0,0.0,0.0,-55.0,Marital Status
Never Married Individuals,2065,Mean,2365.0,-2.0,-114.0,-49.0,-1.0,7.0,1.0,-8.0,-3.0,-4.0,1344.0,532.0,114.0,-44.0,-795.0,-114.0,1400.0,589.0,-18.0,-14.0,1594.0,0.0,-795.0,0.0,0.0,-61.0,8.0,Marital Status
Never Married Individuals,2065,P10,71.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4208.82,1866.8200000000002,0.0,0.0,0.0,0.0,4939.799999999999,2152.9500000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2065,P25,711.5000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903.199999999999,2109.3999999999996,0.0,0.0,3099.5,0.0,1831.2999999999993,2087.2000000000007,0.0,0.0,0.0,0.0,3099.5,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2065,P5,9.169999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.4300000000001,948.3899999999999,0.0,0.0,0.0,0.0,667.6499999999996,1935.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2065,P50,2460.4000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.5,133.40000000000146,0.0,0.0,-102.39999999999782,0.0,1650.9000000000015,189.40000000000146,0.0,0.0,0.0,0.0,-102.39999999999782,0.0,0.0,0.0,0.0,Marital Status
Never Married Individuals,2065,P75,4389.0,0.0,-27.0,93.0,0.0,11.0,0.0,0.0,0.0,0.0,921.0,110.0,1.0,0.0,-2366.0,-27.0,825.0,520.0,0.0,-1.0,3956.0,0.0,-2366.0,0.0,0.0,0.0,14.0,Marital Status
Never Married Individuals,2065,P90,3814.0,-20.0,-264.0,-77.0,-4.0,27.0,0.0,0.0,0.0,-7.0,680.0,-714.0,246.0,0.0,-4328.0,-264.0,1805.0,-1196.0,0.0,-30.0,5347.0,0.0,-4328.0,0.0,0.0,0.0,8.0,Marital Status
Never Married Individuals,2065,P95,6543.0,0.0,-449.0,-951.0,-6.0,85.0,0.0,0.0,0.0,-52.0,-3459.0,-2646.0,432.0,0.0,-4673.0,-449.0,-3579.0,-2900.0,0.0,-73.0,5599.0,0.0,-4673.0,0.0,0.0,0.0,-6.0,Marital Status
Quintile 2,2015,Mean,0.0,-44.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.0,-42.0,0.0,0.0,0.0,0.0,-44.0,-46.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-1.0,Lifetime Earnings Quintile
Quintile 2,2015,P10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.199999999998909,-14.040000000000873,0.0,0.0,0.0,0.0,-3.149999999999636,-15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Quintile 2,2015,P25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.100000000000364,-28.0,0.0,0.0,0.0,0.0,-22.200000000000728,-18.299999999999272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Quintile 2,2015,P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.44000000000051,0.0,0.0,0.0,0.0,0.0,-16.05999999999949,-66.2400000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Quintile 2,2015,P50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.0,-41.099999999998545,0.0,0.0,0.0,0.0,-24.100000000002183,-71.29999999999927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Quintile 2,2015,P75,0.0,-135.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-43.0,0.0,0.0,0.0,0.0,-62.0,-63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Quintile 2,2015,P90,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-41.0,0.0,0.0,0.0,0.0,-22.0,-102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Quintile 2,2015,P95,0.0,-63.0,0.0,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Quintile 2,2025,Mean,24.0,-27.0,-35.0,-41.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-255.0,-279.0,36.0,0.0,-262.0,-26.0,-267.0,-291.0,0.0,-1.0,-1.0,0.0,-225.0,-135.0,-37.0,-4.0,-7.0,Lifetime Earnings Quintile
Quintile 2,2025,P10,15.02000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.43000000000029,146.78000000000065,0.0,0.0,0.0,0.0,-128.59999999999854,141.90000000000146,0.0,0.0,0.0,0.0,-222.45000000000005,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Quintile 2,2025,P25,36.799999999999955,0.0,0.0,0.0,0.0,-0.9000000000000057,0.0,0.0,0.0,0.0,-201.09999999999854,-258.7999999999993,0.0,0.0,-217.20000000000073,0.0,-215.89999999999782,-225.29999999999927,0.0,0.0,0.0,0.0,117.30000000000109,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Quintile 2,2025,P5,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.63000000000102,73.09000000000015,0.0,0.0,0.0,0.0,114.52999999999884,178.6800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Quintile 2,2025,P50,34.09999999999991,0.0,0.0,0.0,0.0,5.599999999999909,0.0,0.0,0.0,0.0,-301.59999999999854,-288.8999999999978,0.0,0.0,-342.10000000000036,0.0,-315.7999999999993,-306.2999999999993,0.0,0.0,0.0,0.0,-337.89999999999964,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Quintile 2,2025,P75,27.0,-73.0,-16.0,-50.0,0.0,-1.0,0.0,0.0,0.0,0.0,-374.0,-401.0,40.0,0.0,-273.0,-9.0,-265.0,-493.0,0.0,0.0,16.0,0.0,-304.0,-410.0,0.0,0.0,-5.0,Lifetime Earnings Quintile
Quintile 2,2025,P90,55.0,-101.0,-102.0,-111.0,-1.0,-1.0,143.0,0.0,0.0,0.0,-272.0,-362.0,104.0,0.0,-380.0,-91.0,-280.0,-461.0,19.0,-4.0,-3.0,0.0,-413.0,-369.0,-113.0,0.0,-29.0,Lifetime Earnings Quintile
Quintile 2,2025,P95,-42.0,0.0,-125.0,-168.0,-2.0,-8.0,5.0,0.0,0.0,0.0,-13.0,-29.0,148.0,0.0,-422.0,-151.0,-293.0,-344.0,0.0,-12.0,-22.0,23.0,-402.0,-494.0,-193.0,0.0,-26.0,Lifetime Earnings Quintile
Quintile 2,2035,Mean,187.0,-15.0,-20.0,-59.0,-1.0,5.0,-4.0,0.0,-1.0,0.0,-523.0,-642.0,37.0,7.0,-810.0,-9.0,-552.0,-671.0,1.0,-2.0,72.0,1.0,-703.0,-544.0,-38.0,-3.0,-7.0,Lifetime Earnings Quintile
Quintile 2,2035,P10,103.66000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-190.66000000000167,-18.55999999999949,0.0,0.0,0.0,0.0,-257.10000000000036,-16.670000000000073,0.0,0.0,0.0,0.0,-572.9300000000001,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Quintile 2,2035,P25,181.39999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-543.0,-560.5,0.0,0.0,-1286.3999999999996,0.0,-528.5999999999985,-648.0999999999985,0.0,0.0,0.0,0.0,-352.60000000000036,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Quintile 2,2035,P5,61.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.04999999999927,-72.34000000000015,0.0,0.0,0.0,0.0,61.80999999999949,107.15000000000146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Quintile 2,2035,P50,251.30000000000018,0.0,0.0,0.0,0.0,-2.2000000000000455,0.0,0.0,0.0,0.0,-722.0999999999985,-799.7999999999993,0.0,0.0,-696.6000000000004,0.0,-688.9000000000015,-786.9000000000015,0.0,0.0,0.0,0.0,-696.1999999999989,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Quintile 2,2035,P75,177.0,-65.0,-18.0,-62.0,0.0,7.0,0.0,0.0,0.0,0.0,-659.0,-716.0,36.0,0.0,-904.0,40.0,-496.0,-934.0,0.0,0.0,153.0,0.0,-988.0,-1007.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Quintile 2,2035,P90,97.0,-50.0,-12.0,-175.0,-1.0,15.0,0.0,0.0,0.0,0.0,-538.0,-1018.0,123.0,0.0,-1030.0,8.0,-705.0,-1175.0,-4.0,0.0,134.0,0.0,-1110.0,-1747.0,-107.0,0.0,-18.0,Lifetime Earnings Quintile
Quintile 2,2035,P95,19.0,-123.0,-182.0,-383.0,-3.0,-8.0,-58.0,0.0,0.0,0.0,-792.0,-748.0,175.0,0.0,-995.0,-135.0,-842.0,-876.0,0.0,-16.0,100.0,84.0,-807.0,-2109.0,-205.0,0.0,-34.0,Lifetime Earnings Quintile
